reviewer_name,content,full_url,rating,time,owner_replied,owner_reply
Anna Podgorna,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZcElTMHNBRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICYpIS0sAE%7CCgwItp2R5QUQ4OiTqgI%7C?hl=en-US,5,3 years ago,True,"(Translated by Google) Dear Anna Podgoran,

We thank you sincerely for the excellent rating of our club.

If you would like to share further comments or feedback with us, please contact us at the following email: berlin_mail@aspria.de.

Best regards,

Your Aspria team

(Original)
Lieber Anna Podgoran,

wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs.

Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten, stehen wir Ihnen unter folgender Email zur Verfügung : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
andrea porelli,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRenQza3J3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDQzt3krwE%7CCgwI9q3AyAUQwOuz5AE%7C?hl=en-US,5,5 years ago,False,
Ruth Hillebrand,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtZ29XYXJnRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDmgoWargE%7CCgwIlvmwjwYQ2ITZzgM%7C?hl=en-US,5,11 months ago,True,"(Translated by Google) Unbelievable! You are happy = we are happy.
Thank you for your review,
Sandra Schmalzried
General manager

(Original)
Unglaublich! Sie sind glücklich = wir sind glücklich.
Besten Dank für Ihre Rezension,
Sandra Schmalzried
General Manager"
Lutz Bucklitsch,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVLUxXaXF3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICU-LWiqwE%7CCgwI4Zq86QUQuOTOkgE%7C?hl=en-US,4,3 years ago,True,"(Translated by Google) Dear Lutz Bucklitsch,

Thank you for your positive rating of our club.
We are happy to see that you enjoyed our club.

We always strive to offer our visitors the best possible experience, so we'd love to hear what we could improve.

Additional comments and feedback can be shared with us at any time at the following email: berlin_mail@aspria.de.

Kind regards,

Your Aspria team

(Original)
Lieber Lutz Bucklitsch,

vielen Dank für ihre positive Bewertung unseres Clubs.
Es freut uns zu sehen, dass Ihnen unser Club gefallen hat.

Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten, deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten.

Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Faro Finchen,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNOWFmSnFRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDM9afJqQE%7CCgwIsojS8AUQ4POrggM%7C?hl=en-US,5,3 years ago,False,
David Reichert,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3bVlLenFRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICwmYKzqQE%7CCgwIvp2ThwYQ4Mjk2AI%7C?hl=en-US,5,a year ago,True,"(Translated by Google) Hello David - thank you very much for the 5 stars! We look forward to your feedback.
With best regards from Aspria Berlin Ku'damm
Sandra Schmalzried GM

(Original)
Hallo David - herzlichen Dank für die 5 Sterne! Wir freuen uns sehr über dein Feedback.
Mit den besten Grüßen von Aspria Berlin Ku'damm
Sandra Schmalzried GM"
Milo Strecker,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRM29uaHFBRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICQ3onhqAE%7CCgwIy9a4mwUQwNHK-AI%7C?hl=en-US,5,8 years ago,False,
Sven Siewert,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnenVMNHB3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICgzuL4pwE%7CCgwI0dfQuQUQwOLL1wM%7C?hl=en-US,5,6 years ago,False,
Terje Haugen,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR3b0k3a3BRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDwoI7kpQE%7CCgwI0qmm3gUQr4fGpAM%7C?hl=en-US,4,4 years ago,False,
C.C.,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJdmR2aXBRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICIvdvipQE%7CCgwIsOuQ4AUQgtO-7gI%7C?hl=en-US,5,4 years ago,False,
Leon Bienert,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDMExtcnBRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDC0LmrpQE%7CCgsIlPPu-gUQoIPuFg%7C?hl=en-US,5,2 years ago,False,
Alexander Biesel,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1MVl1anBRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICu1YujpQE%7CCgsIpsyllwYQyMytVQ%7C?hl=en-US,5,5 months ago,False,
Theo k,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvM3JELW93RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDo3rD-owE%7CCgwIkKK45AUQ8MbzywM%7C?hl=en-US,5,3 years ago,True,"(Translated by Google) Dear Mr. Theo K,

Thank you very much for the excellent rating of our club.

If you would like to share further comments or feedback with us, we are available at the following contact number/email: +49 30 8906888 0/ berlin_mail@aspria.de.

Kind regards,

Your Aspria team

(Original)
Sehr geehrter Herr Theo K,

wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs.

Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten, stehen wir Ihnen unter folgender Kontaktnummer/ Email zur Verfügung : +49 30 8906888 0/ berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Carlos Yturralde,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQweXNycm93RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgID0ysrrowE%7CCgwItNzr7QUQ8N-hsgE%7C?hl=en-US,5,3 years ago,False,
Agentur Wendel,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwaHR6UG93RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgID0htzPowE%7CCgsItYz37QUQsIrmZg%7C?hl=en-US,5,3 years ago,True,"(Translated by Google) Dear Constanze,

Thank you very much for the excellent rating of our club.

If you would like to share further comments or feedback with us, we are available at the following contact number/email: 030 8906888 0/ berlin_mail@aspria.de.

Kind regards

Your Aspria team

(Original)
Liebe Constanze,

wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs.

Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten, stehen wir Ihnen unter folgender Kontaktnummer/ Email zur Verfügung : 030 8906888 0/ berlin_mail@aspria.de.

Mit freundlichen Grüßen

Ihr Aspria Team"
Christian Kämper,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJcGZIT293RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICIpfHOowE%7CCgwIt4f23wUQ8P7rwQI%7C?hl=en-US,2,4 years ago,False,
GK08 BL,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxLVpLRG93RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICq-ZKDowE%7CCgsI9YGThgYQ8MHtHw%7C?hl=en-US,1,a year ago,True,"(Translated by Google) Dear GK08 ​​BL,

Thank you for your positive evaluation of our club.
We are pleased to see that you enjoyed our club.

We always strive to give our visitors the best possible experience, so we'd love to hear what we could do better.

You can share additional comments and feedback with us at any time under the following email: berlin_mail@aspria.de.

With best regards,

Your Aspria team

Thank you for your positive rating of our club.
We are pleased to see that you liked our club.

We always strive to provide the best possible experience to our visitors, so we would be happy to know what we could do to improve it.

Additional comments and feedback you can always share with us at the following email: berlin_mail@aspria.de.

Yours sincerely,

Your Aspria team

(Original)
Liebe(r) GK08 BL,

vielen Dank für ihre positive Bewertung unseres Clubs.
Es freut uns zu sehen, dass Ihnen unser Club gefallen hat.

Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten, deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten.

Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team

Thank you for your positive rating of our club.
We are pleased to see that you liked our club.

We always strive to provide the best possible experience to our visitors, so we would be happy to know what we could do to improve it.

Additional comments and feedback you can always share with us at the following email: berlin_mail@aspria.de.

Yours sincerely,

Your Aspria team"
J Z,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxbFBDdG9RRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDqlPCtoQE%7CCgwImZ3thgYQsLuy4QE%7C?hl=en-US,5,a year ago,True,"(Translated by Google) We are very happy that we can make you happy. Thank you for the great review.
Kind regards from Aspria Berlin Ku'damm,
Sandra Schmalzried GM

(Original)
Wir freuen uns sehr, dass wir Dich glücklich machen können. Vielen Dank für die tolle Bewertung.
Herzliche Grüße aus dem Aspria Berlin Ku'damm,
Sandra Schmalzried GM"
Raul Orav,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnMnZIS29BRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICg2vHKoAE%7CCgwIwLbz2AUQwPjcxAI%7C?hl=en-US,4,4 years ago,False,
Björn Behrens,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBeDVTUm9BRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDAx5SRoAE%7CCgwI3_yv0gUQwLGx-QE%7C?hl=en-US,4,5 years ago,False,
I-POWER CREW,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURveDVua253RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDox5nknwE%7CCgsIuP3Z5AUQoNKMIA%7C?hl=en-US,5,3 years ago,True,"(Translated by Google) Dear Tiger Moore,

We sincerely thank you for the excellent rating of our club.

If you would like to share further comments or feedback with us, please contact us at: berlin_mail@aspria.de.

Yours sincerely,

Your Aspria team

(Original)
Lieber Tiger Moore,

wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs.

Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten, stehen wir Ihnen unter folgender Email zur Verfügung : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Anda Burcea Maria,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNndEllN253RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICgtIe7nwE%7CCgwIhcGV0AUQgJfakQI%7C?hl=en-US,4,5 years ago,False,
Reinhard Schweppe,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVdmMtUG5nRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDUvc-PngE%7CCgwIksGw6wUQqPzMqwM%7C?hl=en-US,4,3 years ago,True,"(Translated by Google) Dear Reinhard Schweppe,

Thank you for your positive rating of our club.
We are happy to see that you enjoyed our club.

We always strive to offer our visitors the best possible experience, so we'd love to hear what we could improve.

Additional comments and feedback can be shared with us at any time at the following email: berlin_mail@aspria.de.

Kind regards,

Your Aspria team

(Original)
Lieber Reinhard Schweppe,

vielen Dank für ihre positive Bewertung unseres Clubs.
Es freut uns zu sehen, dass Ihnen unser Club gefallen hat.

Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten, deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten.

Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Leonid Gurvich,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBeWR6VW5RRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDAydzUnQE%7CCgwIqcvO2wUQwNnR1gM%7C?hl=en-US,4,4 years ago,False,
Markus Latsos,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNROS1Td21nRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICQ9-SwmgE%7CCgwIjIzA2AUQgJfjiwM%7C?hl=en-US,4,4 years ago,False,
Janine Kurz,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwNnVmN21BRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgID06uf7mAE%7CCgwIuOXv7QUQ2KiMvQI%7C?hl=en-US,5,3 years ago,False,
Марина Марина,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlcHVXOG1BRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDepuW8mAE%7CCgwIv-qJmgYQuLHC7wE%7C?hl=en-US,5,2 months ago,True,"This feedback is so much appreciated…thank you,
Sandra Schmalzried
General Manager
Aspria Berlin"
Edgar van Ommen,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQydXVlSG1BRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgID2uueHmAE%7CCgwI6a71kwYQ0KS14wI%7C?hl=en-US,5,7 months ago,False,
Pavel Pavel,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURzNEtmaGx3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDs4KfhlwE%7CCgwIzN278gUQyLOYugM%7C?hl=en-US,5,2 years ago,False,
Mario Hodge,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1cUtfWmx3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDuqK_ZlwE%7CCgwIqY3ZlwYQyNfE1wE%7C?hl=en-US,5,4 months ago,True,"(Translated by Google) We appreciate your feedback,
Sandra Schmalzried
General manager
Aspria Berlin

(Original)
Ein schönes Lob, wir freuen uns sehr über deine Rückmeldung,
Sandra Schmalzried
General Manager
Aspria Berlin"
Julia Vourexaki,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnOE4ta2x3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICg8N-klwE%7CCgwIg4TnmQUQsPnT3QE%7C?hl=en-US,4,8 years ago,False,
K T,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnNE9DZmx3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDg4OCflwE%7CCgwIzPjJ0gUQwMrVgwM%7C?hl=en-US,5,5 years ago,False,
S L,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBMWYzb2xnRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDA1f3olgE%7CCgwIs5yEywUQgMOg1AM%7C?hl=en-US,4,5 years ago,False,
Dennis P.,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNNWJLdWxRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDM5bKulQE%7CCgwIz9bL8AUQqN6Q7wI%7C?hl=en-US,4,3 years ago,False,
matteo matijevic,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURteDhfbWtnRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDmx8_mkgE%7CCgwIoNqYkAYQkJK8wwE%7C?hl=en-US,1,10 months ago,False,
Mario Koch,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwMTUzTmtnRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIC0153NkgE%7CCgsIgaWO7QUQ2I6bMw%7C?hl=en-US,4,3 years ago,True,"(Translated by Google) Dear Mario,

Thank you for your positive rating of our club.
We are happy to see that you enjoyed our club.

We always strive to offer our visitors the best possible experience, so we'd love to hear what we could improve.

Additional comments and feedback can be shared with us at any time using the following contact number/email: berlin_mail@aspria.de.

Kind regards,

Your Aspria team

(Original)
Lieber Mario,

vielen Dank für ihre positive Bewertung unseres Clubs.
Es freut uns zu sehen, dass Ihnen unser Club gefallen hat.

Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten, deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten.

Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Kontaktnummer/ Email mit uns teilen : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Ed Alvarado,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURHMThYc2tRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDG18XskQE%7CCgwInLXXjQYQwPPfjwE%7C?hl=en-US,5,a year ago,False,
Maximilian Petrich,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVOXQ3VWtBRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDU9t7UkAE%7CCgsI8rT-6gUQqPCGIw%7C?hl=en-US,5,3 years ago,True,"(Translated by Google) Dear max whatever,

Thank you very much for the excellent rating of our club.

If you would like to share further comments or feedback with us, we are at your disposal at the following email: berlin_mail@aspria.de.

Kind regards,

Your Aspria team

(Original)
Lieber max whatever,

wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs.

Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten, stehen wir Ihnen unter folgender Email zur Verfügung: berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
AJ,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVbzhTcGpnRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDUo8SpjgE%7CCgwI28K06wUQ4NC-xQM%7C?hl=en-US,5,3 years ago,True,"(Translated by Google) Dear JJ,

Thank you for your positive rating of our club.
We are happy to see that you enjoyed our club.

We always strive to offer our visitors the best possible experience, so we'd love to hear what we could improve.

Additional comments and feedback can be shared with us at any time at the following email: berlin_mail@aspria.de.

Kind regards,

Your Aspria team

(Original)
Lieber JJ,

vielen Dank für ihre positive Bewertung unseres Clubs.
Es freut uns zu sehen, dass Ihnen unser Club gefallen hat.

Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten, deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten.

Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Aleksandra Grbic,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2by0zRWpBRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIC6o-3EjAE%7CCgwIyrvziQYQsKPRgAM%7C?hl=en-US,4,a year ago,False,
Nuray Pekdemir,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVcU1xb2pBRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDUqMqojAE%7CCgwIhszG6gUQkIPQuAM%7C?hl=en-US,5,3 years ago,True,"(Translated by Google) Dear Nuray Pakdemir,

We sincerely thank you for the excellent rating of our club.

If you would like to share further comments or feedback with us, please contact us at: berlin_mail@aspria.de.

Yours sincerely,

Your Aspria team

(Original)
Lieber Nuray Pakdemir,

wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs.

Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten, stehen wir Ihnen unter folgender Email zur Verfügung: berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Kerim Beceren,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBanJTMmlRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICAjrS2iQE%7CCgwIiJ3P1AUQwPCQ-gI%7C?hl=en-US,1,4 years ago,False,
Rafael Valim,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXdmNLNWlBRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICWvcK5iAE%7CCgwImrOJkQYQwLnylwM%7C?hl=en-US,4,10 months ago,False,
Milan Mojsilovic,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBMXR5UGh3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICA1tyPhwE%7CCgsI8MSp2QUQgNOmdQ%7C?hl=en-US,5,4 years ago,False,
Andreas Piotrowski,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBbkpmNGhRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICAnJf4hQE%7CCgwIsuu01AUQwKjA8gI%7C?hl=en-US,3,4 years ago,False,
Marcella Evers,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhMnFHMGhRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICa2qG0hQE%7CCgsI1qaJiAYQwJSwSA%7C?hl=en-US,5,a year ago,False,
Marina Samardzic,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM0Z1o2c2hRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIC4gZ6shQE%7CCgwIreTo5wUQwOuskAI%7C?hl=en-US,4,3 years ago,True,"(Translated by Google) Dear Marina Samardzic,

Thank you for your positive rating of our club.
We are happy to see that you enjoyed our club.

We always strive to offer our visitors the best possible experience, so we'd love to hear what we could improve.

Additional comments and feedback can be shared with us at any time at the following email: berlin_mail@aspria.de.

Kind regards,

Your Aspria team

(Original)
Liebe Marina Samardzic,

vielen Dank für ihre positive Bewertung unseres Clubs.
Es freut uns zu sehen, dass Ihnen unser Club gefallen hat.

Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten, deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten.

Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail@aspria.de.

Mit freundlichen Grüßen,

Ihr Aspria Team"
Stuben,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhcmZ1MGd3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICarfu0gwE%7CCgwI_K-2iAYQwNOYxgE%7C?hl=en-US,5,a year ago,False,
Max Maier,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtdkltU2d3RRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICmvImSgwE%7CCgsI5-iIjgYQgOiDKw%7C?hl=en-US,5,a year ago,False,
Avital Globerman,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRZ2JpMWdRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICQgbi1gQE%7CCgwI_Kz63AUQyKyx7QI%7C?hl=en-US,5,4 years ago,False,
Elisabeth Fertig,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRM0thY2dRRRAB!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgIDQ3KacgQE%7CCgwImqW11QUQwOXDhgM%7C?hl=en-US,5,4 years ago,False,
De Go,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJb2FubGZnEAE!2m1!1s0x0:0x2faf0f02eacd864e!3m1!1s2@1:CIHM0ogKEICAgICIoanlfg%7CCgwIo5DM3wUQloiasQI%7C?hl=en-US,4,4 years ago,False,
